duid,district,lon,lat,height_m,storeys,current_name,proposed_name,grade,name_source,agreeing_sources,confidence,match_distance_m,inside_footprint,method,developer,project,changed
DXB-BUSINE-dacc08fa52,businessbay,55.293006,25.184442,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-c5c62e0b58,businessbay,55.292623,25.184051,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-05e7e13ba5,businessbay,55.292695,25.184125,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-bb1f7b84f8,businessbay,55.283541,25.189716,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-8caccab0fa,businessbay,55.283384,25.189705,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-a55596b1ed,businessbay,55.283401,25.189853,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-5c14b3e39a,businessbay,55.283265,25.189374,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-0c2f186d9d,businessbay,55.283273,25.189457,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-5fffcfd241,businessbay,55.283442,25.189509,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-607df18814,businessbay,55.282551,25.189445,12.0,4,Burj Pacific,Burj Pacific,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-3b4aecb74c,businessbay,55.282073,25.189043,95.0,26,The Sterling,The Sterling,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,omniyat,THE STERLING,False
DXB-BUSINE-76e0132dd2,businessbay,55.281831,25.188729,95.0,26,The Sterling,The Sterling,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,omniyat,THE STERLING,False
DXB-BUSINE-083faf890c,businessbay,55.28243,25.188935,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-d635bdcb53,businessbay,55.282089,25.188372,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-17baa2f44e,businessbay,55.281709,25.188222,12.0,4,Cavo Dubai,Cavo Dubai,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-fa58ed77a2,businessbay,55.286685,25.182477,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-3b8057d50f,businessbay,55.282847,25.181098,12.0,4,,The View Burj Khalifa,INFERRED,overture_place,overture_place,0.649,0.0,True,Overture place 'lake' inside/next to the footprint,,,True
DXB-BUSINE-5aa5208347,businessbay,55.281042,25.186825,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-8d3192b1fa,businessbay,55.281022,25.186865,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-54cc23fe94,businessbay,55.28232,25.187275,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-fa2a5c048b,businessbay,55.28199,25.187247,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-61b117fce5,businessbay,55.282232,25.187204,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-71a56e8945,businessbay,55.282519,25.187583,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-444e137035,businessbay,55.282591,25.188014,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-d02163106b,businessbay,55.286155,25.187886,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-080dc40f34,businessbay,55.28757,25.187231,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-c819e9f4dd,businessbay,55.28744,25.187146,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-cb2b05ee75,businessbay,55.287423,25.187259,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-8df9e84416,businessbay,55.286197,25.187013,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-3f5ccb587e,businessbay,55.287034,25.186868,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-966b5d7cc0,businessbay,55.286997,25.186693,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-90a7a9f3f8,businessbay,55.281805,25.187826,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-e7f1ee0a98,businessbay,55.281945,25.18802,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-6cfc88b5c5,businessbay,55.283355,25.190002,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-209e0499b4,businessbay,55.283411,25.189965,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-6d199df39d,businessbay,55.283438,25.190014,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-b6bfb69312,businessbay,55.283483,25.190016,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-f09f1d0f4a,businessbay,55.283709,25.19014,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-820f85859f,businessbay,55.267582,25.193099,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-7059a518c5,businessbay,55.267701,25.193014,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-e6eb9fd0e9,businessbay,55.276732,25.184125,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-5f20549611,businessbay,55.281899,25.181649,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-f218c992af,businessbay,55.281854,25.18163,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-24828f2376,businessbay,55.277681,25.183663,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-2fce3d7dc0,businessbay,55.269343,25.177475,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-9e88db9a76,businessbay,55.264847,25.177846,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-d3eabf6bf1,businessbay,55.262695,25.17797,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-36693d3823,businessbay,55.262655,25.177918,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-e09f6836bc,businessbay,55.261413,25.179533,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-d77e8a43f8,businessbay,55.261558,25.179703,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-1767e210c6,businessbay,55.261468,25.179732,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-c3f7217ccc,businessbay,55.262381,25.177693,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-55c9249c37,businessbay,55.263013,25.177858,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-26a57fe7be,businessbay,55.262816,25.177842,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-bc71a66507,businessbay,55.262493,25.178206,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-99ac872b21,businessbay,55.262383,25.178034,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-3d3d33435d,businessbay,55.262205,25.178443,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-450269e259,businessbay,55.265389,25.17779,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-4128d6c1ab,businessbay,55.265194,25.177585,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-259eb1d355,businessbay,55.265008,25.177987,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-099633d13e,businessbay,55.264664,25.178144,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-761feffb7d,businessbay,55.263862,25.178683,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-aea405f562,businessbay,55.263457,25.178946,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-9e89b84101,businessbay,55.263167,25.179134,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-9b2e1c9029,businessbay,55.277287,25.180927,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-4cebba7372,businessbay,55.275603,25.179907,64.6,17,Capital Business Courtyard,Capital Business Courtyard,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-0b7d3410c6,businessbay,55.26989,25.174311,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-b0f0673ce5,businessbay,55.26903,25.173799,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-1f1c4c00cf,businessbay,55.268713,25.173769,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-aabf5db43a,businessbay,55.268692,25.17357,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-e1994d1b84,businessbay,55.269465,25.173652,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-a6c2d0bcfb,businessbay,55.269196,25.173606,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-c1f153685d,businessbay,55.268927,25.173553,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-eba68dc3eb,businessbay,55.269446,25.175436,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-7eba339f66,businessbay,55.269341,25.17537,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-261cada938,businessbay,55.269427,25.175347,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-04a3b6a8cb,businessbay,55.269451,25.175347,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-516df5f7bf,businessbay,55.271015,25.174608,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-6e299a75a8,businessbay,55.270982,25.174695,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-c1c049fab4,businessbay,55.270133,25.174628,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-775f683ad1,businessbay,55.270479,25.175311,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-0a6203d6f1,businessbay,55.269893,25.175666,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-d3e24a2404,businessbay,55.269803,25.175875,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-11e1364556,businessbay,55.270227,25.176013,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-69eccef45a,businessbay,55.270241,25.175955,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-7ff8b5136b,businessbay,55.270439,25.176137,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-2b1c4c6b24,businessbay,55.270531,25.176285,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-e089fdb0be,businessbay,55.270439,25.176478,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-8c8ad2aa51,businessbay,55.270858,25.176401,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-4eb8770f87,businessbay,55.269069,25.175842,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-540e94df7b,businessbay,55.269257,25.175775,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-b5b57f2b43,businessbay,55.268983,25.175726,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-5bdd4b0a26,businessbay,55.268753,25.17568,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-74f7d0cd6a,businessbay,55.268479,25.175637,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-5ded27ed43,businessbay,55.268266,25.175613,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-59302b308c,businessbay,55.268732,25.175805,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-106329f9fa,businessbay,55.268456,25.175758,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-cb2c349549,businessbay,55.268248,25.175725,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-522390e056,businessbay,55.27,25.176441,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-5dc0cf32b0,businessbay,55.269755,25.176383,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-4f5cef3392,businessbay,55.269637,25.176375,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-7d6cb6ef1c,businessbay,55.269446,25.176336,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-4e120401c4,businessbay,55.269798,25.17612,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-86427e0e5e,businessbay,55.269277,25.175973,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-2b71c68cf9,businessbay,55.26924,25.176161,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-9462da02bd,businessbay,55.269032,25.176013,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-57e3d0ad98,businessbay,55.268918,25.175979,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-3644d05a0e,businessbay,55.268713,25.176147,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-aebb895ec6,businessbay,55.268215,25.175878,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-eb9e91257f,businessbay,55.268518,25.176042,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-ec44f6a28e,businessbay,55.268601,25.173303,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-51de9cc172,businessbay,55.2702,25.176336,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-da2bf0031d,businessbay,55.268368,25.174665,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-507ba6b3ab,businessbay,55.268312,25.175974,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-5393bc817d,businessbay,55.270062,25.175939,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-a44c461ee6,businessbay,55.270362,25.176382,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-b54c18ff0f,businessbay,55.269656,25.175335,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-77bc4248ea,businessbay,55.270003,25.174763,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-29095c0d98,businessbay,55.262917,25.177477,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-67f6f92c98,businessbay,55.262851,25.177522,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-9fed3f964f,businessbay,55.262084,25.178018,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-2799dbb1bf,businessbay,55.26206,25.178026,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-9bfa403bfa,businessbay,55.262037,25.178042,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-c4d0bb8a8c,businessbay,55.262016,25.178057,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-5ab06e9c5f,businessbay,55.261525,25.180061,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-8ab3c82f86,businessbay,55.258875,25.175445,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-2dc0c3c1af,businessbay,55.2588,25.175547,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-3a12488b11,businessbay,55.257945,25.175714,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-42ff9ed242,businessbay,55.258007,25.175784,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-35875a4ee8,businessbay,55.25806,25.175857,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-3f04bb7d20,businessbay,55.25771,25.177246,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-0f6a6199de,businessbay,55.257995,25.177064,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-8c4d5d41bf,businessbay,55.258354,25.177261,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-8230d2915b,businessbay,55.260662,25.178076,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-3e7abefe55,businessbay,55.261842,25.178009,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-0e070f8623,businessbay,55.262618,25.17957,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-c26abaf594,businessbay,55.260231,25.173607,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-442c1522b4,businessbay,55.286838,25.192667,12.0,4,Hotel Indigo Dubai Downtown,Hotel Indigo Dubai Downtown,VERIFIED,osm,osm|overture_place,1.0,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-d950d8cedb,businessbay,55.27065,25.189172,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-4177638401,businessbay,55.272354,25.186656,100.0,27,,Society House Apartments in Downtown Dubai,INFERRED,overture_place,overture_place,0.605,3.6,False,Overture place 'real_estate_agent' inside/next to the footprint,,,True
DXB-BUSINE-03bc3e189d,businessbay,55.268288,25.180558,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-27ef9bd8a1,businessbay,55.268205,25.180761,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-22c108fdbe,businessbay,55.267933,25.180859,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-ccb1f2d9d1,businessbay,55.267864,25.180596,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-98c1e70e10,businessbay,55.260681,25.188236,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-8deb1d0923,businessbay,55.260639,25.188192,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-4c095e4ec9,businessbay,55.260592,25.188142,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-be11f5e0b6,businessbay,55.257187,25.186851,37.4,11,,EK Clinic Car Park,MATCHED,places,places,0.7,0.0,True,place search on the footprint centroid (doctor),,,True
DXB-BUSINE-14adf17c47,businessbay,55.254911,25.178071,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-f41397b13e,businessbay,55.254994,25.178161,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-bf4e5b9519,businessbay,55.256294,25.177867,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-7b2c7fa82b,businessbay,55.253773,25.178365,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-fdc051f99b,businessbay,55.253345,25.178643,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-93e0b2596b,businessbay,55.253378,25.178612,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-5fcb71cdcc,businessbay,55.254367,25.178697,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-c912b1a86a,businessbay,55.254279,25.178613,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-264ee8acf7,businessbay,55.254111,25.178438,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-ee600fe82e,businessbay,55.253933,25.178692,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-0b2cc63842,businessbay,55.252702,25.179642,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-fd70f0b835,businessbay,55.252795,25.179749,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-f43f8a056c,businessbay,55.253192,25.180153,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-7ad2e0a236,businessbay,55.253623,25.180648,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-14136f919f,businessbay,55.253662,25.180706,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-598b257def,businessbay,55.253839,25.180168,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-e61c7296fc,businessbay,55.253814,25.180142,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-5457272bf9,businessbay,55.253773,25.180162,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-a38069eb62,businessbay,55.253749,25.18001,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-38be60406e,businessbay,55.253761,25.180037,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-a1dff08976,businessbay,55.253746,25.180101,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-404429ce14,businessbay,55.253708,25.180122,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-1eac46788b,businessbay,55.253476,25.179812,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-91c30f47b9,businessbay,55.255983,25.176334,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-d84f59007a,businessbay,55.255709,25.177559,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-5240288c4c,businessbay,55.262678,25.183825,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-1a2a55120d,businessbay,55.262106,25.183004,13.6,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-bd99dece88,businessbay,55.260659,25.184621,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-dc4514f821,businessbay,55.267639,25.186116,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-17e6547aab,businessbay,55.267575,25.186145,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-282f3515a9,businessbay,55.267512,25.186526,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-b0fe1196cd,businessbay,55.265636,25.183709,15.0,4,One Waterfront,One Waterfront,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-62c399e6bf,businessbay,55.266267,25.184666,12.0,4,Peninsula One,Peninsula One,MATCHED,osm_en,osm_en,0.9,0.0,True,carried on the footprint by build_anchors,select,Peninsula One,False
DXB-BUSINE-ee34b70e34,businessbay,55.263044,25.187519,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-20d7038df1,businessbay,55.263003,25.187552,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-28b72edd7f,businessbay,55.26296,25.187585,12.0,4,,Better Homes,INFERRED,overture_place,overture_place,0.605,7.9,False,Overture place 'real_estate_agent' inside/next to the footprint,,,True
DXB-BUSINE-6d4b64c121,businessbay,55.263407,25.187266,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-a6b385be89,businessbay,55.263274,25.187326,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-798f723404,businessbay,55.265272,25.193349,258.0,72,Paramount Hotel Midtown,Paramount Hotel Midtown,VERIFIED,osm,osm|overture_place,1.0,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-f61c254a89,businessbay,55.25372,25.181187,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-9ef4fa5638,businessbay,55.255838,25.183325,20.0,6,The DXB Night Club,The DXB Night Club,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-3fa3e9b2f1,businessbay,55.271723,25.188604,12.0,4,girgish | the everything agency,girgish | the everything agency,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-7f22eef20a,businessbay,55.282792,25.186999,12.0,4,Vera Residences,Vera Residences,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-8a58b3ccae,businessbay,55.270165,25.188782,15.0,4,,Sonder Business Bay Apartments,MATCHED,overture_place,overture_place,0.738,0.0,True,Overture place 'service_apartments' inside/next to the footprint,,,True
DXB-BUSINE-b6dc09a4d2,businessbay,55.261609,25.18461,110.0,30,Damac Zada Tower,Damac Zada Tower,MATCHED,osm_en,osm_en,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-0d1488dabc,businessbay,55.265654,25.190489,8.0,2,Bay Avenue ​Mall,Bay Avenue ​Mall,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-1b7f54aa79,businessbay,55.258133,25.187837,170.0,47,,Property Network,MATCHED,overture_place,overture_place,0.704,0.0,True,Overture place 'real_estate_service' inside/next to the footprint,,,True
DXB-BUSINE-0fef277d11,businessbay,55.279628,25.18178,12.0,4,FAIR VIEW RESIDENCY,FAIR VIEW RESIDENCY,MATCHED,dld,dld,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-103001b75f,businessbay,55.279123,25.181715,12.0,4,,Hyde Hotel Dubai,INFERRED,overture_place,overture_place,0.555,12.4,False,Overture place 'hotel' inside/next to the footprint,,,True
DXB-BUSINE-6d44c0eda4,businessbay,55.278604,25.181747,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-BUSINE-d2524d8b51,businessbay,55.278042,25.181814,12.0,4,MAYFAIR TOWER,MAYFAIR TOWER,VERIFIED,dld,dld|overture_place,1.0,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-6f0233a368,businessbay,55.276802,25.181827,74.8,20,Canal Bay,Canal Bay,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-9b2aa27e4c,businessbay,55.267535,25.19209,102.0,28,Bottega Dalmut Clubhouse Dubai,Bottega Dalmut Clubhouse Dubai,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-13677800cc,businessbay,55.253561,25.178418,12.0,4,Prowash,Prowash,MATCHED,osm_en,osm_en,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-65eab8be9b,businessbay,55.274102,25.185286,75.0,20,,2BR City View Bay Square B13,MATCHED,places,places,0.7,0.0,True,place search on the footprint centroid (lodging),,,True
DXB-BUSINE-2a1fd2c87d,businessbay,55.266535,25.185706,130.0,36,Two,Two,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
DXB-BUSINE-9e0bfea6da,businessbay,55.27198,25.182581,122.4,34,,Volante,MATCHED,overture_place,overture_place,0.718,0.0,True,Overture place 'landmark_and_historical_building' inside/next to the footprint,,,True
DXB-BUSINE-91e79cabbe,businessbay,55.268077,25.184547,180.0,50,Four,Four,MATCHED,osm,osm,0.9,0.0,True,carried on the footprint by build_anchors,,,False
